timestamp,in_station,out_station,flow
2023-03-05 16:45:00,Node_5,Node_1,10.0
2023-03-05 16:45:00,Node_4,Node_3,11.0
2023-03-05 16:45:00,Node_4,Node_2,11.0
2023-03-05 16:45:00,Node_4,Node_1,17.0
2023-03-05 16:45:00,Node_4,Node_0,1.0
2023-03-05 16:45:00,Node_4,Node_4,9.0
2023-03-05 16:45:00,Node_5,Node_2,3.0
2023-03-05 16:45:00,Node_3,Node_6,26.0
2023-03-05 16:45:00,Node_5,Node_4,35.0
2023-03-05 16:45:00,Node_5,Node_5,4.0
2023-03-05 16:45:00,Node_5,Node_6,4.0
2023-03-05 16:45:00,Node_6,Node_0,1.0
2023-03-05 16:45:00,Node_6,Node_1,4.0
2023-03-05 16:45:00,Node_6,Node_3,9.0
2023-03-05 16:45:00,Node_6,Node_4,2.0
2023-03-05 16:45:00,Node_6,Node_5,3.0
2023-03-05 16:45:00,Node_7,Node_2,1.0
2023-03-05 16:45:00,Node_7,Node_7,3.0
2023-03-05 16:45:00,Node_5,Node_3,3.0
2023-03-05 16:45:00,Node_3,Node_5,4.0
2023-03-05 16:45:00,Node_7,Node_6,1.0
2023-03-05 16:45:00,Node_3,Node_3,5.0
2023-03-05 16:45:00,Node_0,Node_0,2.0
2023-03-05 16:45:00,Node_0,Node_1,1.0
2023-03-05 16:45:00,Node_0,Node_3,3.0
2023-03-05 16:45:00,Node_0,Node_4,5.0
2023-03-05 16:45:00,Node_0,Node_5,2.0
2023-03-05 16:45:00,Node_1,Node_0,4.0
2023-03-05 16:45:00,Node_1,Node_1,4.0
2023-03-05 16:45:00,Node_1,Node_2,4.0
2023-03-05 16:45:00,Node_1,Node_3,6.0
2023-03-05 16:45:00,Node_1,Node_4,11.0
2023-03-05 16:45:00,Node_1,Node_5,5.0
2023-03-05 16:45:00,Node_3,Node_4,90.0
2023-03-05 16:45:00,Node_2,Node_0,3.0
2023-03-05 16:45:00,Node_2,Node_1,8.0
2023-03-05 16:45:00,Node_2,Node_2,3.0
2023-03-05 16:45:00,Node_2,Node_3,7.0
2023-03-05 16:45:00,Node_2,Node_4,7.0
2023-03-05 16:45:00,Node_2,Node_5,3.0
2023-03-05 16:45:00,Node_2,Node_6,2.0
2023-03-05 16:45:00,Node_3,Node_0,12.0
2023-03-05 16:45:00,Node_3,Node_1,12.0
2023-03-05 16:45:00,Node_3,Node_2,15.0
2023-03-05 16:45:00,Node_1,Node_6,3.0
2023-03-05 17:00:00,Node_5,Node_3,3.0
2023-03-05 17:00:00,Node_5,Node_2,13.0
2023-03-05 17:00:00,Node_5,Node_1,13.0
2023-03-05 17:00:00,Node_5,Node_0,7.0
2023-03-05 17:00:00,Node_4,Node_2,11.0
2023-03-05 17:00:00,Node_4,Node_5,22.0
2023-03-05 17:00:00,Node_4,Node_4,11.0
2023-03-05 17:00:00,Node_4,Node_3,17.0
2023-03-05 17:00:00,Node_5,Node_4,2.0
2023-03-05 17:00:00,Node_4,Node_6,34.0
2023-03-05 17:00:00,Node_5,Node_5,4.0
2023-03-05 17:00:00,Node_6,Node_3,9.0
2023-03-05 17:00:00,Node_6,Node_0,1.0
2023-03-05 17:00:00,Node_6,Node_1,3.0
2023-03-05 17:00:00,Node_6,Node_2,1.0
2023-03-05 17:00:00,Node_6,Node_4,2.0
2023-03-05 17:00:00,Node_6,Node_5,6.0
2023-03-05 17:00:00,Node_6,Node_6,1.0
2023-03-05 17:00:00,Node_7,Node_0,1.0
2023-03-05 17:00:00,Node_7,Node_4,2.0
2023-03-05 17:00:00,Node_7,Node_7,2.0
2023-03-05 17:00:00,Node_4,Node_1,11.0
2023-03-05 17:00:00,Node_5,Node_6,15.0
2023-03-05 17:00:00,Node_4,Node_0,3.0
2023-03-05 17:00:00,Node_3,Node_6,18.0
2023-03-05 17:00:00,Node_0,Node_1,3.0
2023-03-05 17:00:00,Node_3,Node_5,15.0
2023-03-05 17:00:00,Node_0,Node_2,4.0
2023-03-05 17:00:00,Node_0,Node_4,6.0
2023-03-05 17:00:00,Node_0,Node_5,6.0
2023-03-05 17:00:00,Node_0,Node_6,1.0
2023-03-05 17:00:00,Node_0,Node_7,1.0
2023-03-05 17:00:00,Node_1,Node_1,5.0
2023-03-05 17:00:00,Node_1,Node_3,9.0
2023-03-05 17:00:00,Node_1,Node_4,18.0
2023-03-05 17:00:00,Node_1,Node_5,9.0
2023-03-05 17:00:00,Node_1,Node_6,8.0
2023-03-05 17:00:00,Node_1,Node_2,7.0
2023-03-05 17:00:00,Node_2,Node_1,12.0
2023-03-05 17:00:00,Node_2,Node_0,1.0
2023-03-05 17:00:00,Node_3,Node_3,5.0
2023-03-05 17:00:00,Node_3,Node_2,8.0
2023-03-05 17:00:00,Node_3,Node_1,5.0
2023-03-05 17:00:00,Node_3,Node_0,3.0
2023-03-05 17:00:00,Node_3,Node_4,1.0
2023-03-05 17:00:00,Node_2,Node_5,3.0
2023-03-05 17:00:00,Node_2,Node_4,5.0
2023-03-05 17:00:00,Node_2,Node_3,2.0
2023-03-05 17:00:00,Node_2,Node_2,1.0
2023-03-05 17:00:00,Node_2,Node_6,5.0
2023-03-05 17:15:00,Node_5,Node_4,2.0
2023-03-05 17:15:00,Node_4,Node_2,14.0
2023-03-05 17:15:00,Node_4,Node_3,9.0
2023-03-05 17:15:00,Node_4,Node_4,3.0
2023-03-05 17:15:00,Node_4,Node_5,22.0
2023-03-05 17:15:00,Node_4,Node_6,25.0
2023-03-05 17:15:00,Node_5,Node_0,3.0
2023-03-05 17:15:00,Node_5,Node_1,10.0
2023-03-05 17:15:00,Node_5,Node_2,5.0
2023-03-05 17:15:00,Node_5,Node_3,2.0
2023-03-05 17:15:00,Node_5,Node_5,2.0
2023-03-05 17:15:00,Node_4,Node_1,12.0
2023-03-05 17:15:00,Node_6,Node_0,2.0
2023-03-05 17:15:00,Node_6,Node_1,8.0
2023-03-05 17:15:00,Node_6,Node_2,3.0
2023-03-05 17:15:00,Node_6,Node_3,3.0
2023-03-05 17:15:00,Node_6,Node_4,19.0
2023-03-05 17:15:00,Node_6,Node_5,6.0
2023-03-05 17:15:00,Node_6,Node_6,3.0
2023-03-05 17:15:00,Node_7,Node_2,1.0
2023-03-05 17:15:00,Node_7,Node_3,2.0
2023-03-05 17:15:00,Node_7,Node_4,1.0
2023-03-05 17:15:00,Node_7,Node_7,2.0
2023-03-05 17:15:00,Node_5,Node_6,10.0
2023-03-05 17:15:00,Node_4,Node_0,6.0
2023-03-05 17:15:00,Node_0,Node_1,3.0
2023-03-05 17:15:00,Node_3,Node_6,23.0
2023-03-05 17:15:00,Node_3,Node_7,5.0
2023-03-05 17:15:00,Node_0,Node_0,1.0
2023-03-05 17:15:00,Node_0,Node_2,1.0
2023-03-05 17:15:00,Node_0,Node_3,6.0
2023-03-05 17:15:00,Node_0,Node_4,1.0
2023-03-05 17:15:00,Node_0,Node_5,2.0
2023-03-05 17:15:00,Node_1,Node_1,1.0
2023-03-05 17:15:00,Node_1,Node_2,5.0
2023-03-05 17:15:00,Node_1,Node_4,24.0
2023-03-05 17:15:00,Node_1,Node_5,9.0
2023-03-05 17:15:00,Node_1,Node_6,3.0
2023-03-05 17:15:00,Node_0,Node_6,4.0
2023-03-05 17:15:00,Node_2,Node_3,3.0
2023-03-05 17:15:00,Node_3,Node_5,28.0
2023-03-05 17:15:00,Node_2,Node_1,7.0
2023-03-05 17:15:00,Node_3,Node_3,6.0
2023-03-05 17:15:00,Node_3,Node_2,15.0
2023-03-05 17:15:00,Node_3,Node_1,4.0
2023-03-05 17:15:00,Node_3,Node_4,81.0
2023-03-05 17:15:00,Node_2,Node_7,1.0
2023-03-05 17:15:00,Node_2,Node_6,9.0
2023-03-05 17:15:00,Node_2,Node_5,3.0
2023-03-05 17:15:00,Node_2,Node_4,8.0
2023-03-05 17:15:00,Node_3,Node_0,4.0
2023-03-05 17:30:00,Node_5,Node_3,2.0
2023-03-05 17:30:00,Node_5,Node_2,6.0
2023-03-05 17:30:00,Node_5,Node_1,11.0
2023-03-05 17:30:00,Node_5,Node_0,3.0
2023-03-05 17:30:00,Node_4,Node_7,3.0
2023-03-05 17:30:00,Node_4,Node_4,5.0
2023-03-05 17:30:00,Node_4,Node_5,13.0
2023-03-05 17:30:00,Node_4,Node_3,9.0
2023-03-05 17:30:00,Node_4,Node_2,6.0
2023-03-05 17:30:00,Node_4,Node_1,13.0
2023-03-05 17:30:00,Node_4,Node_6,27.0
2023-03-05 17:30:00,Node_5,Node_4,2.0
2023-03-05 17:30:00,Node_7,Node_5,1.0
2023-03-05 17:30:00,Node_5,Node_6,5.0
2023-03-05 17:30:00,Node_6,Node_0,1.0
2023-03-05 17:30:00,Node_6,Node_1,3.0
2023-03-05 17:30:00,Node_6,Node_2,6.0
2023-03-05 17:30:00,Node_6,Node_3,12.0
2023-03-05 17:30:00,Node_6,Node_4,2.0
2023-03-05 17:30:00,Node_6,Node_5,3.0
2023-03-05 17:30:00,Node_7,Node_7,2.0
2023-03-05 17:30:00,Node_6,Node_7,1.0
2023-03-05 17:30:00,Node_7,Node_0,1.0
2023-03-05 17:30:00,Node_7,Node_4,1.0
2023-03-05 17:30:00,Node_4,Node_0,9.0
2023-03-05 17:30:00,Node_5,Node_5,3.0
2023-03-05 17:30:00,Node_3,Node_7,1.0
2023-03-05 17:30:00,Node_6,Node_6,2.0
2023-03-05 17:30:00,Node_3,Node_5,6.0
2023-03-05 17:30:00,Node_3,Node_6,5.0
2023-03-05 17:30:00,Node_0,Node_1,1.0
2023-03-05 17:30:00,Node_0,Node_2,3.0
2023-03-05 17:30:00,Node_0,Node_3,3.0
2023-03-05 17:30:00,Node_0,Node_4,2.0
2023-03-05 17:30:00,Node_0,Node_5,2.0
2023-03-05 17:30:00,Node_0,Node_6,2.0
2023-03-05 17:30:00,Node_1,Node_0,2.0
2023-03-05 17:30:00,Node_1,Node_1,1.0
2023-03-05 17:30:00,Node_1,Node_2,8.0
2023-03-05 17:30:00,Node_1,Node_3,10.0
2023-03-05 17:30:00,Node_1,Node_4,19.0
2023-03-05 17:30:00,Node_1,Node_5,3.0
2023-03-05 17:30:00,Node_0,Node_0,3.0
2023-03-05 17:30:00,Node_2,Node_0,2.0
2023-03-05 17:30:00,Node_3,Node_4,3.0
2023-03-05 17:30:00,Node_3,Node_3,1.0
2023-03-05 17:30:00,Node_3,Node_2,11.0
2023-03-05 17:30:00,Node_1,Node_6,1.0
2023-03-05 17:30:00,Node_3,Node_0,4.0
2023-03-05 17:30:00,Node_3,Node_1,5.0
2023-03-05 17:30:00,Node_2,Node_5,8.0
2023-03-05 17:30:00,Node_2,Node_4,2.0
2023-03-05 17:30:00,Node_2,Node_3,10.0
2023-03-05 17:30:00,Node_2,Node_2,1.0
2023-03-05 17:30:00,Node_2,Node_1,7.0
2023-03-05 17:30:00,Node_2,Node_6,4.0
2023-03-05 17:45:00,Node_5,Node_0,3.0
2023-03-05 17:45:00,Node_4,Node_6,6.0
2023-03-05 17:45:00,Node_4,Node_5,36.0
2023-03-05 17:45:00,Node_4,Node_4,2.0
2023-03-05 17:45:00,Node_3,Node_7,1.0
2023-03-05 17:45:00,Node_4,Node_2,14.0
2023-03-05 17:45:00,Node_4,Node_1,24.0
2023-03-05 17:45:00,Node_4,Node_0,1.0
2023-03-05 17:45:00,Node_5,Node_1,12.0
2023-03-05 17:45:00,Node_4,Node_3,14.0
2023-03-05 17:45:00,Node_5,Node_2,5.0
2023-03-05 17:45:00,Node_6,Node_2,2.0
2023-03-05 17:45:00,Node_5,Node_4,2.0
2023-03-05 17:45:00,Node_5,Node_5,2.0
2023-03-05 17:45:00,Node_5,Node_6,10.0
2023-03-05 17:45:00,Node_6,Node_0,3.0
2023-03-05 17:45:00,Node_6,Node_1,5.0
2023-03-05 17:45:00,Node_6,Node_3,17.0
2023-03-05 17:45:00,Node_6,Node_4,63.0
2023-03-05 17:45:00,Node_6,Node_5,6.0
2023-03-05 17:45:00,Node_6,Node_6,5.0
2023-03-05 17:45:00,Node_7,Node_4,5.0
2023-03-05 17:45:00,Node_3,Node_6,10.0
2023-03-05 17:45:00,Node_5,Node_3,5.0
2023-03-05 17:45:00,Node_3,Node_5,5.0
2023-03-05 17:45:00,Node_3,Node_1,8.0
2023-03-05 17:45:00,Node_3,Node_2,4.0
2023-03-05 17:45:00,Node_3,Node_4,53.0
2023-03-05 17:45:00,Node_0,Node_1,3.0
2023-03-05 17:45:00,Node_0,Node_2,3.0
2023-03-05 17:45:00,Node_0,Node_3,3.0
2023-03-05 17:45:00,Node_0,Node_4,3.0
2023-03-05 17:45:00,Node_0,Node_5,2.0
2023-03-05 17:45:00,Node_0,Node_6,1.0
2023-03-05 17:45:00,Node_1,Node_1,3.0
2023-03-05 17:45:00,Node_1,Node_2,1.0
2023-03-05 17:45:00,Node_1,Node_3,6.0
2023-03-05 17:45:00,Node_1,Node_4,13.0
2023-03-05 17:45:00,Node_0,Node_0,2.0
2023-03-05 17:45:00,Node_1,Node_6,3.0
2023-03-05 17:45:00,Node_1,Node_7,1.0
2023-03-05 17:45:00,Node_2,Node_1,16.0
2023-03-05 17:45:00,Node_2,Node_2,1.0
2023-03-05 17:45:00,Node_2,Node_3,1.0
2023-03-05 17:45:00,Node_2,Node_4,6.0
2023-03-05 17:45:00,Node_2,Node_5,7.0
2023-03-05 17:45:00,Node_2,Node_6,5.0
2023-03-05 17:45:00,Node_2,Node_7,2.0
2023-03-05 17:45:00,Node_3,Node_0,2.0
2023-03-05 17:45:00,Node_1,Node_5,6.0
2023-03-05 18:00:00,Node_5,Node_0,1.0
2023-03-05 18:00:00,Node_4,Node_7,2.0
2023-03-05 18:00:00,Node_4,Node_6,10.0
2023-03-05 18:00:00,Node_4,Node_5,18.0
2023-03-05 18:00:00,Node_4,Node_1,33.0
2023-03-05 18:00:00,Node_4,Node_3,21.0
2023-03-05 18:00:00,Node_4,Node_2,13.0
2023-03-05 18:00:00,Node_7,Node_7,1.0
2023-03-05 18:00:00,Node_5,Node_1,14.0
2023-03-05 18:00:00,Node_4,Node_4,1.0
2023-03-05 18:00:00,Node_5,Node_2,6.0
2023-03-05 18:00:00,Node_5,Node_7,2.0
2023-03-05 18:00:00,Node_5,Node_4,4.0
2023-03-05 18:00:00,Node_5,Node_5,5.0
2023-03-05 18:00:00,Node_5,Node_6,5.0
2023-03-05 18:00:00,Node_6,Node_1,6.0
2023-03-05 18:00:00,Node_6,Node_2,2.0
2023-03-05 18:00:00,Node_6,Node_3,15.0
2023-03-05 18:00:00,Node_6,Node_4,94.0
2023-03-05 18:00:00,Node_6,Node_5,9.0
2023-03-05 18:00:00,Node_6,Node_7,1.0
2023-03-05 18:00:00,Node_4,Node_0,4.0
2023-03-05 18:00:00,Node_5,Node_3,2.0
2023-03-05 18:00:00,Node_3,Node_7,1.0
2023-03-05 18:00:00,Node_3,Node_2,22.0
2023-03-05 18:00:00,Node_3,Node_5,7.0
2023-03-05 18:00:00,Node_0,Node_1,2.0
2023-03-05 18:00:00,Node_0,Node_2,1.0
2023-03-05 18:00:00,Node_0,Node_3,5.0
2023-03-05 18:00:00,Node_0,Node_4,11.0
2023-03-05 18:00:00,Node_0,Node_5,2.0
2023-03-05 18:00:00,Node_1,Node_1,5.0
2023-03-05 18:00:00,Node_1,Node_2,3.0
2023-03-05 18:00:00,Node_1,Node_3,2.0
2023-03-05 18:00:00,Node_1,Node_4,2.0
2023-03-05 18:00:00,Node_1,Node_5,4.0
2023-03-05 18:00:00,Node_1,Node_6,2.0
2023-03-05 18:00:00,Node_3,Node_6,4.0
2023-03-05 18:00:00,Node_2,Node_1,32.0
2023-03-05 18:00:00,Node_2,Node_2,1.0
2023-03-05 18:00:00,Node_2,Node_3,8.0
2023-03-05 18:00:00,Node_2,Node_4,1.0
2023-03-05 18:00:00,Node_2,Node_5,8.0
2023-03-05 18:00:00,Node_2,Node_6,7.0
2023-03-05 18:00:00,Node_3,Node_0,11.0
2023-03-05 18:00:00,Node_3,Node_1,4.0
2023-03-05 18:00:00,Node_3,Node_3,2.0
2023-03-05 18:00:00,Node_3,Node_4,53.0
2023-03-05 18:00:00,Node_2,Node_0,3.0
2023-03-05 18:15:00,Node_5,Node_0,1.0
2023-03-05 18:15:00,Node_4,Node_7,2.0
2023-03-05 18:15:00,Node_4,Node_6,11.0
2023-03-05 18:15:00,Node_4,Node_5,16.0
2023-03-05 18:15:00,Node_4,Node_0,4.0
2023-03-05 18:15:00,Node_4,Node_3,22.0
2023-03-05 18:15:00,Node_4,Node_2,13.0
2023-03-05 18:15:00,Node_4,Node_1,15.0
2023-03-05 18:15:00,Node_5,Node_1,9.0
2023-03-05 18:15:00,Node_4,Node_4,3.0
2023-03-05 18:15:00,Node_5,Node_2,11.0
2023-03-05 18:15:00,Node_6,Node_2,4.0
2023-03-05 18:15:00,Node_5,Node_5,4.0
2023-03-05 18:15:00,Node_5,Node_6,4.0
2023-03-05 18:15:00,Node_6,Node_1,1.0
2023-03-05 18:15:00,Node_6,Node_3,17.0
2023-03-05 18:15:00,Node_6,Node_4,7.0
2023-03-05 18:15:00,Node_6,Node_5,16.0
2023-03-05 18:15:00,Node_6,Node_6,1.0
2023-03-05 18:15:00,Node_7,Node_3,4.0
2023-03-05 18:15:00,Node_7,Node_4,4.0
2023-03-05 18:15:00,Node_3,Node_6,7.0
2023-03-05 18:15:00,Node_5,Node_4,29.0
2023-03-05 18:15:00,Node_7,Node_7,1.0
2023-03-05 18:15:00,Node_3,Node_4,7.0
2023-03-05 18:15:00,Node_3,Node_2,16.0
2023-03-05 18:15:00,Node_3,Node_5,9.0
2023-03-05 18:15:00,Node_0,Node_1,1.0
2023-03-05 18:15:00,Node_0,Node_2,2.0
2023-03-05 18:15:00,Node_0,Node_3,5.0
2023-03-05 18:15:00,Node_0,Node_4,3.0
2023-03-05 18:15:00,Node_0,Node_5,1.0
2023-03-05 18:15:00,Node_1,Node_0,1.0
2023-03-05 18:15:00,Node_1,Node_1,5.0
2023-03-05 18:15:00,Node_1,Node_2,5.0
2023-03-05 18:15:00,Node_1,Node_3,3.0
2023-03-05 18:15:00,Node_1,Node_4,17.0
2023-03-05 18:15:00,Node_0,Node_0,2.0
2023-03-05 18:15:00,Node_1,Node_6,1.0
2023-03-05 18:15:00,Node_2,Node_0,2.0
2023-03-05 18:15:00,Node_2,Node_1,29.0
2023-03-05 18:15:00,Node_2,Node_2,2.0
2023-03-05 18:15:00,Node_2,Node_3,9.0
2023-03-05 18:15:00,Node_2,Node_4,3.0
2023-03-05 18:15:00,Node_2,Node_5,11.0
2023-03-05 18:15:00,Node_2,Node_7,1.0
2023-03-05 18:15:00,Node_3,Node_0,3.0
2023-03-05 18:15:00,Node_3,Node_1,6.0
2023-03-05 18:15:00,Node_1,Node_5,7.0
2023-03-05 18:30:00,Node_4,Node_4,2.0
2023-03-05 18:30:00,Node_4,Node_3,26.0
2023-03-05 18:30:00,Node_4,Node_2,4.0
2023-03-05 18:30:00,Node_3,Node_4,4.0
2023-03-05 18:30:00,Node_4,Node_0,4.0
2023-03-05 18:30:00,Node_3,Node_6,4.0
2023-03-05 18:30:00,Node_3,Node_5,5.0
2023-03-05 18:30:00,Node_4,Node_5,33.0
2023-03-05 18:30:00,Node_4,Node_1,29.0
2023-03-05 18:30:00,Node_4,Node_6,24.0
2023-03-05 18:30:00,Node_6,Node_1,1.0
2023-03-05 18:30:00,Node_5,Node_1,6.0
2023-03-05 18:30:00,Node_5,Node_2,1.0
2023-03-05 18:30:00,Node_5,Node_4,13.0
2023-03-05 18:30:00,Node_6,Node_2,2.0
2023-03-05 18:30:00,Node_6,Node_3,12.0
2023-03-05 18:30:00,Node_6,Node_4,4.0
2023-03-05 18:30:00,Node_6,Node_5,19.0
2023-03-05 18:30:00,Node_7,Node_4,4.0
2023-03-05 18:30:00,Node_3,Node_3,1.0
2023-03-05 18:30:00,Node_4,Node_7,2.0
2023-03-05 18:30:00,Node_3,Node_2,7.0
2023-03-05 18:30:00,Node_5,Node_0,4.0
2023-03-05 18:30:00,Node_3,Node_0,2.0
2023-03-05 18:30:00,Node_0,Node_0,1.0
2023-03-05 18:30:00,Node_0,Node_1,2.0
2023-03-05 18:30:00,Node_0,Node_2,1.0
2023-03-05 18:30:00,Node_0,Node_3,7.0
2023-03-05 18:30:00,Node_0,Node_4,2.0
2023-03-05 18:30:00,Node_0,Node_6,2.0
2023-03-05 18:30:00,Node_1,Node_2,5.0
2023-03-05 18:30:00,Node_1,Node_3,3.0
2023-03-05 18:30:00,Node_3,Node_1,6.0
2023-03-05 18:30:00,Node_1,Node_4,11.0
2023-03-05 18:30:00,Node_0,Node_5,2.0
2023-03-05 18:30:00,Node_1,Node_6,1.0
2023-03-05 18:30:00,Node_1,Node_7,1.0
2023-03-05 18:30:00,Node_2,Node_1,14.0
2023-03-05 18:30:00,Node_2,Node_2,1.0
2023-03-05 18:30:00,Node_2,Node_3,1.0
2023-03-05 18:30:00,Node_2,Node_4,9.0
2023-03-05 18:30:00,Node_2,Node_5,6.0
2023-03-05 18:30:00,Node_2,Node_6,11.0
2023-03-05 18:30:00,Node_2,Node_7,2.0
2023-03-05 18:30:00,Node_1,Node_5,4.0
2023-03-05 18:45:00,Node_5,Node_4,5.0
2023-03-05 18:45:00,Node_5,Node_3,4.0
2023-03-05 18:45:00,Node_5,Node_2,6.0
2023-03-05 18:45:00,Node_5,Node_1,9.0
2023-03-05 18:45:00,Node_4,Node_3,28.0
2023-03-05 18:45:00,Node_4,Node_6,16.0
2023-03-05 18:45:00,Node_4,Node_5,16.0
2023-03-05 18:45:00,Node_4,Node_4,8.0
2023-03-05 18:45:00,Node_5,Node_5,1.0
2023-03-05 18:45:00,Node_5,Node_0,1.0
2023-03-05 18:45:00,Node_5,Node_6,3.0
2023-03-05 18:45:00,Node_7,Node_7,2.0
2023-03-05 18:45:00,Node_6,Node_1,3.0
2023-03-05 18:45:00,Node_6,Node_2,6.0
2023-03-05 18:45:00,Node_6,Node_3,1.0
2023-03-05 18:45:00,Node_6,Node_4,35.0
2023-03-05 18:45:00,Node_6,Node_5,7.0
2023-03-05 18:45:00,Node_6,Node_6,1.0
2023-03-05 18:45:00,Node_6,Node_7,2.0
2023-03-05 18:45:00,Node_7,Node_4,4.0
2023-03-05 18:45:00,Node_7,Node_5,1.0
2023-03-05 18:45:00,Node_4,Node_2,5.0
2023-03-05 18:45:00,Node_5,Node_7,1.0
2023-03-05 18:45:00,Node_4,Node_1,35.0
2023-03-05 18:45:00,Node_3,Node_7,2.0
2023-03-05 18:45:00,Node_0,Node_1,4.0
2023-03-05 18:45:00,Node_0,Node_0,2.0
2023-03-05 18:45:00,Node_4,Node_0,4.0
2023-03-05 18:45:00,Node_0,Node_2,2.0
2023-03-05 18:45:00,Node_0,Node_4,5.0
2023-03-05 18:45:00,Node_0,Node_5,1.0
2023-03-05 18:45:00,Node_1,Node_1,3.0
2023-03-05 18:45:00,Node_1,Node_2,2.0
2023-03-05 18:45:00,Node_1,Node_4,4.0
2023-03-05 18:45:00,Node_1,Node_5,4.0
2023-03-05 18:45:00,Node_1,Node_6,3.0
2023-03-05 18:45:00,Node_2,Node_1,17.0
2023-03-05 18:45:00,Node_1,Node_3,4.0
2023-03-05 18:45:00,Node_2,Node_4,1.0
2023-03-05 18:45:00,Node_3,Node_5,6.0
2023-03-05 18:45:00,Node_2,Node_3,8.0
2023-03-05 18:45:00,Node_3,Node_3,2.0
2023-03-05 18:45:00,Node_3,Node_2,5.0
2023-03-05 18:45:00,Node_3,Node_1,5.0
2023-03-05 18:45:00,Node_3,Node_4,28.0
2023-03-05 18:45:00,Node_2,Node_7,1.0
2023-03-05 18:45:00,Node_2,Node_6,1.0
2023-03-05 18:45:00,Node_2,Node_5,6.0
2023-03-05 18:45:00,Node_3,Node_0,1.0
2023-03-05 19:00:00,Node_5,Node_0,4.0
2023-03-05 19:00:00,Node_4,Node_1,29.0
2023-03-05 19:00:00,Node_4,Node_2,3.0
2023-03-05 19:00:00,Node_4,Node_3,30.0
2023-03-05 19:00:00,Node_4,Node_4,3.0
2023-03-05 19:00:00,Node_4,Node_5,14.0
2023-03-05 19:00:00,Node_4,Node_6,15.0
2023-03-05 19:00:00,Node_4,Node_7,2.0
2023-03-05 19:00:00,Node_5,Node_1,5.0
2023-03-05 19:00:00,Node_4,Node_0,7.0
2023-03-05 19:00:00,Node_5,Node_3,5.0
2023-03-05 19:00:00,Node_5,Node_4,1.0
2023-03-05 19:00:00,Node_5,Node_5,1.0
2023-03-05 19:00:00,Node_6,Node_1,5.0
2023-03-05 19:00:00,Node_6,Node_3,6.0
2023-03-05 19:00:00,Node_6,Node_4,2.0
2023-03-05 19:00:00,Node_6,Node_5,1.0
2023-03-05 19:00:00,Node_6,Node_6,2.0
2023-03-05 19:00:00,Node_7,Node_4,2.0
2023-03-05 19:00:00,Node_5,Node_2,5.0
2023-03-05 19:00:00,Node_3,Node_6,4.0
2023-03-05 19:00:00,Node_3,Node_1,1.0
2023-03-05 19:00:00,Node_3,Node_3,3.0
2023-03-05 19:00:00,Node_0,Node_0,1.0
2023-03-05 19:00:00,Node_0,Node_1,2.0
2023-03-05 19:00:00,Node_0,Node_4,4.0
2023-03-05 19:00:00,Node_0,Node_6,2.0
2023-03-05 19:00:00,Node_1,Node_1,6.0
2023-03-05 19:00:00,Node_1,Node_2,4.0
2023-03-05 19:00:00,Node_1,Node_4,12.0
2023-03-05 19:00:00,Node_1,Node_5,3.0
2023-03-05 19:00:00,Node_1,Node_6,2.0
2023-03-05 19:00:00,Node_3,Node_4,2.0
2023-03-05 19:00:00,Node_2,Node_1,10.0
2023-03-05 19:00:00,Node_2,Node_2,2.0
2023-03-05 19:00:00,Node_2,Node_3,3.0
2023-03-05 19:00:00,Node_2,Node_4,5.0
2023-03-05 19:00:00,Node_2,Node_5,2.0
2023-03-05 19:00:00,Node_2,Node_6,1.0
2023-03-05 19:00:00,Node_2,Node_7,1.0
2023-03-05 19:00:00,Node_3,Node_2,7.0
2023-03-05 19:00:00,Node_2,Node_0,3.0
2023-03-05 19:15:00,Node_5,Node_0,1.0
2023-03-05 19:15:00,Node_4,Node_7,6.0
2023-03-05 19:15:00,Node_4,Node_6,13.0
2023-03-05 19:15:00,Node_4,Node_2,9.0
2023-03-05 19:15:00,Node_4,Node_4,10.0
2023-03-05 19:15:00,Node_4,Node_3,46.0
2023-03-05 19:15:00,Node_5,Node_1,4.0
2023-03-05 19:15:00,Node_4,Node_1,16.0
2023-03-05 19:15:00,Node_4,Node_5,4.0
2023-03-05 19:15:00,Node_5,Node_2,5.0
2023-03-05 19:15:00,Node_6,Node_1,3.0
2023-03-05 19:15:00,Node_5,Node_4,16.0
2023-03-05 19:15:00,Node_5,Node_7,1.0
2023-03-05 19:15:00,Node_6,Node_3,7.0
2023-03-05 19:15:00,Node_6,Node_4,1.0
2023-03-05 19:15:00,Node_6,Node_5,1.0
2023-03-05 19:15:00,Node_6,Node_6,2.0
2023-03-05 19:15:00,Node_7,Node_3,2.0
2023-03-05 19:15:00,Node_4,Node_0,11.0
2023-03-05 19:15:00,Node_7,Node_7,1.0
2023-03-05 19:15:00,Node_5,Node_3,3.0
2023-03-05 19:15:00,Node_7,Node_4,3.0
2023-03-05 19:15:00,Node_3,Node_6,3.0
2023-03-05 19:15:00,Node_3,Node_2,4.0
2023-03-05 19:15:00,Node_3,Node_4,9.0
2023-03-05 19:15:00,Node_0,Node_0,1.0
2023-03-05 19:15:00,Node_0,Node_1,2.0
2023-03-05 19:15:00,Node_0,Node_4,7.0
2023-03-05 19:15:00,Node_0,Node_5,3.0
2023-03-05 19:15:00,Node_1,Node_0,3.0
2023-03-05 19:15:00,Node_1,Node_2,1.0
